编号,开始答题时间,结束答题时间,答题时长,1.您所在社区目前**是否已设置**“快递包装共享回收箱”？,2.您**每月收到的快递数量**,3.**过去 30 天**您使用回收箱的次数,4.您投入的主要包装类型（可多选）:纸箱,4.您投入的主要包装类型（可多选）:塑料袋/快递袋,4.您投入的主要包装类型（可多选）:填充物,4.您投入的主要包装类型（可多选）:其他,5.您在使用回收箱时遇到的**主要障碍**（可多选）:位置不便,5.您在使用回收箱时遇到的**主要障碍**（可多选）:排队/拥堵,5.您在使用回收箱时遇到的**主要障碍**（可多选）:不清楚可回收物,5.您在使用回收箱时遇到的**主要障碍**（可多选）:无奖励,5.您在使用回收箱时遇到的**主要障碍**（可多选）:卫生差,5.您在使用回收箱时遇到的**主要障碍**（可多选）:担心信息泄露,5.您在使用回收箱时遇到的**主要障碍**（可多选）:其他,6.若将回收服务成本计入物业费，您是否接受每月物业费**相比当前增加不超过2元**？,7.您的性别,8.您的年龄,9.您的最高学历,10.您的职业,11.感知有用性:显著减少生活垃圾,11.感知有用性:提升社区形象,11.感知有用性:节省处理时间,11.感知有用性:助力双碳目标,12.感知便利性:投递步骤易懂,12.感知便利性:回收箱离家距离近,12.感知便利性:开放时间充足,13.感知风险性:担心个人信息泄露,13.感知风险性:担心箱体卫生导致虫鼠,13.感知风险性:担心未来产生额外收费,14.感知趣味性:投递过程让我心情愉快,14.感知趣味性:完成投递让我有成就感,15.信任程度:相信包装会被妥善处理,15.信任程度:相信积分/奖励可正常兑换,15.信任程度:相信平台的数据隐私保护,16.主观规范:家人朋友赞成,16.主观规范:社区干部建议,16.主观规范:邻居使用影响,16.主观规范:媒体宣传倡导,17.环境责任:环保是个人责任,17.环境责任:在意包装浪费,17.环境责任:为后代保护环境,17.环境责任:愿减少一次性用品,18.使用习惯:已形成习惯性投递,18.使用习惯:不回收会感到不自在,18.使用习惯:回收行为对我来说很自然,19.激励方案兴趣度:现金红包,19.激励方案兴趣度:积分商城,19.激励方案兴趣度:快递费减免,19.激励方案兴趣度:绿色碳积分,19.激励方案兴趣度:公益植树,19.激励方案兴趣度:社区荣誉排行,19.激励方案兴趣度:物业费折扣,19.激励方案兴趣度:抽盲盒,19.激励方案兴趣度:商家优惠券,19.激励方案兴趣度:二手盒返现,20.未来使用意向:每月持续使用,20.未来使用意向:高频使用意愿,20.未来使用意向:无奖励坚持,20.未来使用意向:社交分享,20.未来使用意向:志愿推广,21.您认为**最有效的激励方案**是什么？请简述原因。,22.其他建议或补充意见,语言,清洗数据结果,智能清洗数据无效概率,地理位置国家和地区,地理位置省,地理位置市,自定义字段,IP,UA,Referrer
27,2025/5/7  15:46:00,2025/5/7  15:49:00,216,B.否,B.4-6个,,,,,,,,,,,,,C.视服务质量而定,A.男,E.36-45,C.大专,C.自由职业,B.不同意,E.非常同意,B.不同意,C.一般,D.同意,E.非常同意,D.同意,D.同意,E.非常同意,B.不同意,E.非常同意,D.同意,C.一般,C.一般,D.同意,D.同意,E.非常同意,D.同意,C.一般,E.非常同意,A.非常不同意,D.同意,B.不同意,C.一般,A.非常不同意,E.非常同意,E.非常同意,E.非常同意,D.同意,D.同意,E.非常同意,C.一般,B.不同意,C.一般,D.同意,E.非常同意,C.一般,E.非常同意,C.一般,B.不同意,D.同意,设“早鸟奖励”，每天前 30 名投递额外加分，鼓励错峰使用。,,简体中文,未清洗,,中国,上海市,上海市,,101.226.11.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 NetType/WIFI MicroMessenger/7.0.15.1772(0x459AE7FF) WindowsWechat(0x606E0AFF) XWEB/52121 Flue",
26,2025/5/8  18:22:00,2025/5/8  18:35:00,755,A.是,B.4-6个,A.0次,A.纸箱,,C.填充物,,A.位置不便,,C.不清楚可回收物,,,,,B.否,A.男,C.26-30,D.本科,B.全职上班族,B.不同意,C.一般,D.同意,D.同意,A.非常不同意,D.同意,D.同意,C.一般,C.一般,C.一般,E.非常同意,D.同意,C.一般,D.同意,D.同意,C.一般,D.同意,C.一般,C.一般,D.同意,A.非常不同意,E.非常同意,D.同意,D.同意,C.一般,C.一般,C.一般,B.不同意,E.非常同意,C.一般,C.一般,E.非常同意,C.一般,D.同意,E.非常同意,E.非常同意,C.一般,E.非常同意,C.一般,D.同意,D.同意,没有,周末晨跑时顺手投递，若能结合运动 App 记录“环保里程”会很酷。,简体中文,未清洗,,中国,浙江省,杭州市,,115.236.60.97,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.1.60 V1_IPH_SQ_9.0.50_0_APP_A Pixel/1170",
25,2025/5/7  16:37:00,2025/5/7  16:41:00,243,A.是,C.7-10个,A.0次,A.纸箱,,C.填充物,,A.位置不便,,C.不清楚可回收物,,,,,B.否,B.女,C.26-30,B.高中/中专,B.全职上班族,E.非常同意,D.同意,D.同意,D.同意,C.一般,D.同意,D.同意,E.非常同意,A.非常不同意,C.一般,D.同意,E.非常同意,C.一般,D.同意,C.一般,C.一般,E.非常同意,D.同意,E.非常同意,C.一般,C.一般,E.非常同意,C.一般,D.同意,C.一般,E.非常同意,D.同意,D.同意,B.不同意,E.非常同意,C.一般,D.同意,D.同意,E.非常同意,C.一般,E.非常同意,E.非常同意,D.同意,E.非常同意,C.一般,C.一般,无,,简体中文,未清洗,,中国,北京市,北京市,,36.112.149.39,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.0.50 V1_IPH_SQ_9.0.50_0_APP_A Pixel/1170",
24,2025/5/7  09:48:00,2025/5/7  10:01:00,756,A.是,D.10个以上,C.3-5次,A.纸箱,,,,,,,,,,,A.是,A.男,A.15-20,B.高中/中专,A.学生,C.一般,B.不同意,A.非常不同意,D.同意,C.一般,C.一般,C.一般,A.非常不同意,C.一般,D.同意,E.非常同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,D.同意,E.非常同意,D.同意,D.同意,D.同意,D.同意,D.同意,D.同意,C.一般,E.非常同意,A.非常不同意,E.非常同意,D.同意,D.同意,C.一般,C.一般,E.非常同意,C.一般,C.一般,D.同意,C.一般,C.一般,E.非常同意,E.非常同意,D.同意,没有,无,简体中文,未清洗,,中国,四川省,成都市,,125.64.50.77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 NetType/WIFI MicroMessenger/7.0.18.1773(0x38F118FF) WindowsWechat(0xD86F77FF) XWEB/33825 Flue",
23,2025/5/7  02:03:00,2025/5/7  02:08:00,272,A.是,D.10个以上,E.10次以上,A.纸箱,,,,A.位置不便,B.排队/拥堵,C.不清楚可回收物,D.无奖励,,,,A.是,A.男,C.26-30,D.本科,B.全职上班族,A.非常不同意,E.非常同意,E.非常同意,C.一般,E.非常同意,D.同意,B.不同意,C.一般,C.一般,D.同意,C.一般,D.同意,D.同意,E.非常同意,A.非常不同意,D.同意,E.非常同意,D.同意,D.同意,E.非常同意,E.非常同意,D.同意,C.一般,E.非常同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,C.一般,C.一般,E.非常同意,D.同意,C.一般,D.同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,E.非常同意,无,对于破损快递包装，箱口太小塞不进去，能否多一个大件口？,简体中文,未清洗,,中国,江苏省,南京市,,180.97.130.151,"Mozilla/5.0 (Linux; Android 15; RMX3841 Build/HUAWEICPH2607; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6854.77 MQQBrowser/6.2 TBS/057544 Mobile Safari/537.36 V1_AND_SQ_9.0.50_YYB_D QQ/9.0.50.52505 NetType/4G WebP/0.3.0 A",
22,2025/5/8  10:56:00,2025/5/8  11:11:00,897,A.是,D.10个以上,A.0次,A.纸箱,B.塑料袋/快递袋,,,A.位置不便,,,,,,,A.是,A.男,F.46及以上,D.本科,D.退休,D.同意,E.非常同意,A.非常不同意,C.一般,C.一般,A.非常不同意,E.非常同意,D.同意,C.一般,D.同意,C.一般,C.一般,E.非常同意,E.非常同意,D.同意,A.非常不同意,D.同意,B.不同意,C.一般,E.非常同意,E.非常同意,C.一般,C.一般,C.一般,C.一般,C.一般,D.同意,C.一般,D.同意,D.同意,A.非常不同意,E.非常同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,E.非常同意,E.非常同意,D.同意,C.一般,,,简体中文,未清洗,,中国,北京市,北京市,,36.112.169.171,"Mozilla/5.0 (Linux; Android 13; RMX3841 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/132.0.6747.81 Mobile Safari/537.36 XWEB/1302768 MMWEBSDK/20231203 MMWEBID/4168 MicroMessenger/8.0.52.2800(0x2800D958) WeChat/arm64",
21,2025/5/8  12:09:00,2025/5/8  12:16:00,444,A.是,D.10个以上,D.6-10次,A.纸箱,B.塑料袋/快递袋,C.填充物,,A.位置不便,,C.不清楚可回收物,D.无奖励,,,,A.是,B.女,A.15-20,D.本科,A.学生,D.同意,C.一般,A.非常不同意,C.一般,D.同意,D.同意,C.一般,D.同意,C.一般,D.同意,C.一般,D.同意,B.不同意,E.非常同意,E.非常同意,B.不同意,C.一般,C.一般,C.一般,E.非常同意,C.一般,E.非常同意,C.一般,C.一般,E.非常同意,D.同意,D.同意,B.不同意,C.一般,C.一般,D.同意,D.同意,C.一般,C.一般,C.一般,C.一般,C.一般,C.一般,C.一般,D.同意,D.同意,,,简体中文,未清洗,,中国,四川省,绵阳市,,222.208.34.35,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
20,2025/5/7  15:03:00,2025/5/7  15:16:00,753,A.是,B.4-6个,B.1-2次,A.纸箱,B.塑料袋/快递袋,C.填充物,,A.位置不便,,C.不清楚可回收物,,,,,A.是,B.女,C.26-30,B.高中/中专,B.全职上班族,D.同意,C.一般,C.一般,E.非常同意,A.非常不同意,C.一般,B.不同意,C.一般,E.非常同意,C.一般,D.同意,E.非常同意,D.同意,E.非常同意,D.同意,D.同意,C.一般,C.一般,C.一般,C.一般,C.一般,D.同意,B.不同意,C.一般,D.同意,C.一般,C.一般,C.一般,B.不同意,D.同意,C.一般,D.同意,A.非常不同意,D.同意,C.一般,E.非常同意,C.一般,B.不同意,C.一般,C.一般,C.一般,与银行合作绿色信用卡积分互通，金融场景覆盖广。,,简体中文,未清洗,,中国,湖北省,宜昌市,,219.140.169.225,"Mozilla/5.0 (Linux; Android 15; V2219A Build/HUAWEIV2219A; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6854.139 MQQBrowser/6.2 TBS/057906 Mobile Safari/537.36 V1_AND_SQ_9.0.50_YYB_D QQ/9.1.60.21493 NetType/4G WebP/0.3.0 A",
19,2025/5/7  08:49:00,2025/5/7  08:52:00,204,A.是,B.4-6个,A.0次,A.纸箱,,C.填充物,,A.位置不便,,C.不清楚可回收物,,,,,A.是,B.女,C.26-30,D.本科,C.自由职业,B.不同意,D.同意,D.同意,A.非常不同意,D.同意,C.一般,D.同意,C.一般,D.同意,D.同意,C.一般,E.非常同意,D.同意,D.同意,C.一般,C.一般,E.非常同意,C.一般,C.一般,C.一般,C.一般,E.非常同意,C.一般,B.不同意,B.不同意,D.同意,C.一般,E.非常同意,E.非常同意,D.同意,C.一般,D.同意,C.一般,E.非常同意,D.同意,E.非常同意,E.非常同意,C.一般,B.不同意,A.非常不同意,C.一般,没有,新手引导太复杂，我第一次用了十分钟才搞明白扫码、分类流程，建议做成 30 秒动画放在箱体屏幕上。,简体中文,未清洗,,中国,山东省,青岛市,,60.208.88.162,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 QQ/9.1.60 V1_IPH_SQ_9.1.60_0_APP_A Pixel/1170",
18,2025/5/8  16:21:00,2025/5/8  16:23:00,130,A.是,C.7-10个,A.0次,,B.塑料袋/快递袋,C.填充物,,,B.排队/拥堵,C.不清楚可回收物,D.无奖励,,,,C.视服务质量而定,A.男,D.31-35,D.本科,B.全职上班族,C.一般,D.同意,C.一般,D.同意,D.同意,C.一般,E.非常同意,C.一般,B.不同意,C.一般,D.同意,C.一般,D.同意,C.一般,C.一般,D.同意,E.非常同意,C.一般,C.一般,D.同意,C.一般,E.非常同意,C.一般,C.一般,E.非常同意,E.非常同意,C.一般,E.非常同意,D.同意,C.一般,E.非常同意,C.一般,A.非常不同意,C.一般,C.一般,C.一般,C.一般,D.同意,C.一般,C.一般,D.同意,没有,没有,简体中文,未清洗,,中国,浙江省,宁波市,,115.238.16.214,"Mozilla/5.0 (Linux; Android 15; PD2296 Build/HUAWEISM?G9960; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6854.47 MQQBrowser/6.2 TBS/087919 Mobile Safari/537.36 V1_AND_SQ_9.0.50_YYB_D QQ/9.0.50.27196 NetType/4G WebP/0.3.0 A",
17,2025/5/7  02:04:00,2025/5/7  02:14:00,644,B.否,B.4-6个,,,,,,,,,,,,,A.是,A.男,C.26-30,C.大专,B.全职上班族,C.一般,E.非常同意,C.一般,E.非常同意,D.同意,C.一般,C.一般,D.同意,E.非常同意,C.一般,B.不同意,A.非常不同意,E.非常同意,D.同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,D.同意,D.同意,C.一般,D.同意,E.非常同意,A.非常不同意,C.一般,B.不同意,A.非常不同意,D.同意,E.非常同意,D.同意,C.一般,C.一般,E.非常同意,E.非常同意,E.非常同意,D.同意,C.一般,E.非常同意,D.同意,E.非常同意,无,无,简体中文,未清洗,,中国,福建省,厦门市,,27.157.26.175,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 NetType/WIFI MicroMessenger/7.0.15.1761(0xEF2445FF) WindowsWechat(0xC6C9F0FF) XWEB/23063 Flue",
16,2025/5/7  23:32:00,2025/5/7  23:36:00,230,A.是,D.10个以上,C.3-5次,,,,,A.位置不便,B.排队/拥堵,,D.无奖励,,,,A.是,B.女,B.21-25,E.硕士,A.学生,C.一般,B.不同意,C.一般,D.同意,D.同意,E.非常同意,C.一般,D.同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,C.一般,D.同意,E.非常同意,C.一般,E.非常同意,C.一般,B.不同意,D.同意,C.一般,C.一般,D.同意,D.同意,C.一般,D.同意,C.一般,D.同意,C.一般,D.同意,C.一般,C.一般,E.非常同意,C.一般,A.非常不同意,D.同意,E.非常同意,E.非常同意,E.非常同意,E.非常同意,,没有,简体中文,未清洗,,中国,湖北省,宜昌市,,219.140.14.121,"Mozilla/5.0 (iPad; CPU OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.52(0x259C) NetType/5G Language/zh_CN",
15,2025/5/8  01:47:00,2025/5/8  01:59:00,730,B.否,D.10个以上,,,,,,,,,,,,,A.是,B.女,A.15-20,D.本科,A.学生,E.非常同意,C.一般,D.同意,C.一般,C.一般,E.非常同意,D.同意,C.一般,C.一般,D.同意,C.一般,C.一般,C.一般,D.同意,C.一般,D.同意,C.一般,D.同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,D.同意,C.一般,C.一般,E.非常同意,D.同意,E.非常同意,D.同意,C.一般,C.一般,C.一般,E.非常同意,D.同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,C.一般,将积分与社区基金绑定，可投票决定公共设施升级，自治感强。,希望积分和支付宝蚂蚁森林能打通，一次投递就能多得能量球，多平台联动更爽。,简体中文,未清洗,,中国,湖北省,武汉市,,111.174.244.41,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
14,2025/5/7  23:04:00,2025/5/7  23:08:00,200,A.是,A.1-3个,B.1-2次,A.纸箱,B.塑料袋/快递袋,C.填充物,,,,,D.无奖励,E.卫生差,,,A.是,B.女,C.26-30,C.大专,B.全职上班族,D.同意,D.同意,D.同意,A.非常不同意,A.非常不同意,E.非常同意,A.非常不同意,D.同意,D.同意,E.非常同意,D.同意,E.非常同意,C.一般,D.同意,C.一般,C.一般,C.一般,E.非常同意,E.非常同意,D.同意,C.一般,E.非常同意,C.一般,C.一般,D.同意,E.非常同意,C.一般,D.同意,C.一般,D.同意,E.非常同意,C.一般,D.同意,D.同意,C.一般,D.同意,A.非常不同意,B.不同意,E.非常同意,C.一般,A.非常不同意,无,没有,简体中文,未清洗,,中国,湖北省,武汉市,,111.174.170.56,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
13,2025/5/8  10:57:00,2025/5/8  11:09:00,701,A.是,A.1-3个,A.0次,A.纸箱,B.塑料袋/快递袋,C.填充物,,A.位置不便,,,D.无奖励,E.卫生差,F.担心信息泄露,,A.是,B.女,D.31-35,D.本科,B.全职上班族,D.同意,E.非常同意,D.同意,D.同意,D.同意,E.非常同意,D.同意,C.一般,C.一般,E.非常同意,D.同意,C.一般,D.同意,C.一般,A.非常不同意,D.同意,C.一般,A.非常不同意,A.非常不同意,E.非常同意,D.同意,C.一般,C.一般,D.同意,D.同意,C.一般,A.非常不同意,E.非常同意,D.同意,D.同意,D.同意,D.同意,C.一般,C.一般,D.同意,A.非常不同意,C.一般,A.非常不同意,D.同意,C.一般,C.一般,投递超过 50 次赠送年度环保保险，附加值高。,,简体中文,未清洗,,中国,上海市,上海市,,101.226.133.178,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
12,2025/5/8  08:55:00,2025/5/8  09:05:00,586,A.是,B.4-6个,E.10次以上,A.纸箱,B.塑料袋/快递袋,C.填充物,D.其他,A.位置不便,,C.不清楚可回收物,D.无奖励,,,,C.视服务质量而定,A.男,B.21-25,C.大专,C.自由职业,C.一般,D.同意,D.同意,E.非常同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,D.同意,C.一般,D.同意,C.一般,E.非常同意,C.一般,D.同意,E.非常同意,C.一般,D.同意,C.一般,C.一般,E.非常同意,C.一般,B.不同意,C.一般,D.同意,D.同意,A.非常不同意,C.一般,C.一般,C.一般,A.非常不同意,C.一般,C.一般,C.一般,C.一般,D.同意,D.同意,E.非常同意,E.非常同意,E.非常同意,快递员扫码后自动给居民加分，减少自己搬运环节双赢。,无,简体中文,未清洗,,中国,福建省,厦门市,,27.157.59.137,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
11,2025/5/7  07:30:00,2025/5/7  07:34:00,220,B.否,D.10个以上,,,,,,,,,,,,,A.是,B.女,D.31-35,D.本科,B.全职上班族,C.一般,C.一般,D.同意,C.一般,D.同意,E.非常同意,C.一般,C.一般,A.非常不同意,E.非常同意,C.一般,D.同意,D.同意,D.同意,E.非常同意,C.一般,E.非常同意,E.非常同意,D.同意,C.一般,E.非常同意,E.非常同意,E.非常同意,C.一般,E.非常同意,D.同意,C.一般,D.同意,C.一般,D.同意,C.一般,C.一般,D.同意,C.一般,D.同意,C.一般,E.非常同意,B.不同意,E.非常同意,E.非常同意,C.一般,无,无,简体中文,未清洗,,中国,湖北省,宜昌市,,219.140.1.48,"Mozilla/5.0 (Linux; Android 13; RMX3841 Build/HUAWEIM2012K11C; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6668.66 MQQBrowser/6.2 TBS/071794 Mobile Safari/537.36 V1_AND_SQ_9.0.50_YYB_D QQ/9.0.50.21132 NetType/4G WebP/0.3.0 A",
10,2025/5/7  17:09:00,2025/5/7  17:16:00,390,A.是,A.1-3个,B.1-2次,,B.塑料袋/快递袋,C.填充物,,,B.排队/拥堵,C.不清楚可回收物,,,,,A.是,B.女,F.46及以上,D.本科,C.自由职业,A.非常不同意,C.一般,E.非常同意,C.一般,E.非常同意,D.同意,D.同意,C.一般,E.非常同意,E.非常同意,C.一般,C.一般,D.同意,D.同意,C.一般,C.一般,C.一般,E.非常同意,D.同意,E.非常同意,C.一般,C.一般,C.一般,D.同意,C.一般,D.同意,C.一般,E.非常同意,E.非常同意,D.同意,A.非常不同意,D.同意,D.同意,D.同意,D.同意,D.同意,E.非常同意,D.同意,C.一般,E.非常同意,D.同意,没有,,简体中文,未清洗,,中国,北京市,北京市,,36.112.240.101,"Mozilla/5.0 (Linux; Android 13; RMX3841 Build/HUAWEICPH2607; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6854.141 MQQBrowser/6.2 TBS/085130 Mobile Safari/537.36 V1_AND_SQ_9.1.60_YYB_D QQ/9.0.50.34841 NetType/4G WebP/0.3.0 A",
9,2025/5/8  22:22:00,2025/5/8  22:35:00,791,A.是,D.10个以上,C.3-5次,,,C.填充物,,A.位置不便,,,,,F.担心信息泄露,,B.否,A.男,C.26-30,C.大专,B.全职上班族,D.同意,D.同意,A.非常不同意,C.一般,B.不同意,D.同意,E.非常同意,E.非常同意,D.同意,D.同意,C.一般,E.非常同意,C.一般,C.一般,A.非常不同意,C.一般,C.一般,A.非常不同意,C.一般,E.非常同意,C.一般,C.一般,C.一般,D.同意,B.不同意,E.非常同意,C.一般,C.一般,E.非常同意,D.同意,A.非常不同意,C.一般,E.非常同意,D.同意,E.非常同意,C.一般,A.非常不同意,D.同意,C.一般,C.一般,B.不同意,现金奖励分层递增，前 10 次每次 0.1 元，后面每次 0.5 元，形成习惯后加大回报。,无,简体中文,未清洗,,中国,湖北省,武汉市,,111.174.173.78,"Mozilla/5.0 (Linux; Android 15; SM?G9960 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6668.171 Mobile Safari/537.36 XWEB/1575292 MMWEBSDK/20250406 MMWEBID/3645 MicroMessenger/8.0.50.2800(0x28000B88) WeChat/arm64",
8,2025/5/8  03:30:00,2025/5/8  03:43:00,758,A.是,C.7-10个,D.6-10次,A.纸箱,B.塑料袋/快递袋,,,A.位置不便,,,D.无奖励,,,,C.视服务质量而定,A.男,D.31-35,B.高中/中专,C.自由职业,C.一般,D.同意,C.一般,B.不同意,C.一般,C.一般,E.非常同意,E.非常同意,E.非常同意,C.一般,D.同意,E.非常同意,C.一般,C.一般,A.非常不同意,C.一般,D.同意,C.一般,D.同意,D.同意,A.非常不同意,D.同意,D.同意,C.一般,B.不同意,E.非常同意,C.一般,C.一般,C.一般,C.一般,C.一般,C.一般,C.一般,D.同意,D.同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,C.一般,无,,简体中文,未清洗,,中国,山东省,青岛市,,60.208.73.200,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.46(0xAB1F) NetType/5G Language/zh_CN",
7,2025/5/6  20:42:00,2025/5/6  20:52:00,590,A.是,C.7-10个,B.1-2次,A.纸箱,B.塑料袋/快递袋,C.填充物,,,,C.不清楚可回收物,,,,G.其他,A.是,A.男,E.36-45,D.本科,B.全职上班族,D.同意,B.不同意,D.同意,A.非常不同意,C.一般,C.一般,C.一般,D.同意,B.不同意,C.一般,D.同意,C.一般,C.一般,B.不同意,C.一般,C.一般,C.一般,E.非常同意,C.一般,D.同意,E.非常同意,C.一般,E.非常同意,E.非常同意,D.同意,D.同意,D.同意,C.一般,C.一般,D.同意,C.一般,E.非常同意,C.一般,E.非常同意,D.同意,C.一般,C.一般,C.一般,C.一般,D.同意,D.同意,没有,刚装修完的社区尘土多，箱体上落灰严重，看着脏影响使用意愿。,简体中文,未清洗,,中国,湖北省,武汉市,,111.174.102.252,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
6,2025/5/7  17:00:00,2025/5/7  17:08:00,503,A.是,B.4-6个,B.1-2次,A.纸箱,B.塑料袋/快递袋,,D.其他,A.位置不便,,C.不清楚可回收物,D.无奖励,,F.担心信息泄露,,A.是,B.女,B.21-25,C.大专,A.学生,A.非常不同意,C.一般,C.一般,C.一般,E.非常同意,E.非常同意,E.非常同意,C.一般,D.同意,C.一般,A.非常不同意,E.非常同意,C.一般,C.一般,C.一般,C.一般,D.同意,D.同意,B.不同意,D.同意,C.一般,C.一般,C.一般,C.一般,D.同意,C.一般,E.非常同意,E.非常同意,C.一般,B.不同意,C.一般,D.同意,E.非常同意,D.同意,E.非常同意,D.同意,C.一般,D.同意,B.不同意,C.一般,E.非常同意,,没有,简体中文,未清洗,,中国,山东省,济南市,,139.9.156.51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 NetType/WIFI MicroMessenger/7.0.19.1711(0xC7F08AFF) WindowsWechat(0xAFB921FF) XWEB/36941 Flue",
5,2025/5/7  02:23:00,2025/5/7  02:26:00,178,A.是,A.1-3个,A.0次,A.纸箱,,,,A.位置不便,,C.不清楚可回收物,D.无奖励,,,,C.视服务质量而定,B.女,C.26-30,B.高中/中专,C.自由职业,D.同意,A.非常不同意,E.非常同意,C.一般,D.同意,E.非常同意,D.同意,C.一般,C.一般,C.一般,D.同意,C.一般,E.非常同意,C.一般,D.同意,B.不同意,C.一般,E.非常同意,D.同意,E.非常同意,C.一般,B.不同意,D.同意,C.一般,E.非常同意,D.同意,C.一般,E.非常同意,E.非常同意,C.一般,E.非常同意,D.同意,C.一般,D.同意,D.同意,C.一般,E.非常同意,B.不同意,C.一般,C.一般,D.同意,没有,,简体中文,未清洗,,中国,山东省,济南市,,139.9.26.235,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",
4,2025/5/7  13:30:00,2025/5/7  13:34:00,184,A.是,B.4-6个,C.3-5次,A.纸箱,B.塑料袋/快递袋,,,,,,D.无奖励,,,,A.是,A.男,A.15-20,E.硕士,A.学生,B.不同意,E.非常同意,C.一般,D.同意,D.同意,C.一般,C.一般,C.一般,E.非常同意,E.非常同意,C.一般,C.一般,D.同意,C.一般,C.一般,E.非常同意,D.同意,D.同意,C.一般,E.非常同意,C.一般,B.不同意,B.不同意,D.同意,C.一般,C.一般,D.同意,D.同意,C.一般,D.同意,B.不同意,A.非常不同意,D.同意,E.非常同意,E.非常同意,C.一般,C.一般,E.非常同意,E.非常同意,C.一般,E.非常同意,,没有,简体中文,未清洗,,中国,浙江省,杭州市,,115.236.145.42,"Mozilla/5.0 (Linux; Android 13; RMX3841 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6668.64 Mobile Safari/537.36 XWEB/1437254 MMWEBSDK/20240402 MMWEBID/4967 MicroMessenger/8.0.50.2800(0x28002ABF) WeChat/arm64",
